subject_id,src,x,y,planet,x_init,y_init
14091,img/planet1.png,540,382,1,546,274
14091,img/planet2.png,290,109,2,167,28
14091,img/planet3.png,851,322,3,654,150
14091,img/planet4.png,49,401,4,0,455
14091,img/planet5.png,420,336,5,370,296
14091,img/planet6.png,87,91,6,226,127
14091,img/planet7.png,397,230,7,792,22
14091,img/planet8.png,690,338,8,943,424
14091,img/planet9.png,213,322,9,704,302
14091,img/planet10.png,698,95,10,948,228
14091,img/planet11.png,920,47,11,898,6
14091,img/planet12.png,453,86,12,518,267
14091,img/planet13.png,228,206,13,275,143
14091,img/planet14.png,543,163,14,599,442
14091,img/planet15.png,765,221,15,794,37
