subject_id,src,x,y,planet,x_init,y_init
15203,img/planet1.png,317,43,1,778,30
15203,img/planet2.png,220,61,2,223,337
15203,img/planet3.png,346,243,3,198,42
15203,img/planet4.png,900,349,4,900,349
15203,img/planet5.png,508,282,5,477,319
15203,img/planet6.png,149,137,6,104,289
15203,img/planet7.png,521,192,7,364,106
15203,img/planet8.png,255,144,8,956,459
15203,img/planet9.png,609,169,9,775,109
15203,img/planet10.png,807,361,10,820,37
15203,img/planet11.png,393,418,11,39,82
15203,img/planet12.png,672,208,12,639,99
15203,img/planet13.png,595,246,13,506,300
15203,img/planet14.png,859,442,14,102,400
15203,img/planet15.png,339,340,15,421,69
