subject_id,src,x,y,planet,x_init,y_init
15141,img/planet1.png,125,440,1,30,262
15141,img/planet2.png,65,494,2,598,516
15141,img/planet3.png,530,33,3,530,33
15141,img/planet4.png,281,254,4,516,533
15141,img/planet5.png,704,117,5,379,92
15141,img/planet6.png,880,407,6,880,407
15141,img/planet7.png,204,215,7,12,465
15141,img/planet8.png,785,358,8,589,244
15141,img/planet9.png,135,241,9,175,285
15141,img/planet10.png,154,526,10,452,339
15141,img/planet11.png,63,394,11,228,4
15141,img/planet12.png,780,192,12,396,321
15141,img/planet13.png,584,163,13,332,355
15141,img/planet14.png,197,282,14,248,229
15141,img/planet15.png,664,189,15,257,544
