subject_id,src,x,y,planet,x_init,y_init
15036,img/planet1.png,769,150,1,604,0
15036,img/planet2.png,647,106,2,647,106
15036,img/planet3.png,409,452,3,332,53
15036,img/planet4.png,289,251,4,184,156
15036,img/planet5.png,720,125,5,720,125
15036,img/planet6.png,280,319,6,206,436
15036,img/planet7.png,300,190,7,614,106
15036,img/planet8.png,562,97,8,112,30
15036,img/planet9.png,309,56,9,943,165
15036,img/planet10.png,576,460,10,288,314
15036,img/planet11.png,735,431,11,949,55
15036,img/planet12.png,656,450,12,954,102
15036,img/planet13.png,496,84,13,0,408
15036,img/planet14.png,494,457,14,114,86
15036,img/planet15.png,297,115,15,862,392
