subject_id,src,x,y,planet,x_init,y_init
14266,img/planet1.png,481,223,1,1511,688
14266,img/planet2.png,1662,366,2,1784,448
14266,img/planet3.png,943,326,3,397,805
14266,img/planet4.png,422,24,4,383,7
14266,img/planet5.png,1484,346,5,1169,195
14266,img/planet6.png,596,168,6,81,261
14266,img/planet7.png,1141,382,7,84,199
14266,img/planet8.png,571,347,8,1144,497
14266,img/planet9.png,866,501,9,49,613
14266,img/planet10.png,1670,275,10,1728,646
14266,img/planet11.png,334,326,11,993,7
14266,img/planet12.png,1422,205,12,1144,22
14266,img/planet13.png,321,159,13,278,4
14266,img/planet14.png,1579,206,14,876,150
14266,img/planet15.png,1240,499,15,552,577
