subject_id,trial_type,trial_index,time_elapsed,block,rt,stimulus,planet,community,response,correct,key_press,learning_correct_response,parse,init_locations,final_locations,browser_interactions,num_comp,planet_map
14814,commdev-instructions,7,40930,NA,2441.0999999940395,"<p>In this game, you will be shown a 3x3 grid of patterns.</p> <p>The last one in the bottom right-hand corner, <strong>will be missing:</strong></p> <div style='width: 700px;'><div style='float: top;'><img style='width: 200px;' src='practice/p1_M1.png'></img><p class='small'>You need to select<strong> which of the four possible patterns </strong>along the bottom<strong> fits into the gap:</strong></p></div><div style='float: top;'><img style='width: 300px;' src='practice/p1_T1.png'></img></div><br>",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,8,60224,NA,1224.5,"<p>Try to be as fast and as accurate as you can be.</p> <p>If you cannot solve the puzzle then you should guess - you will not be penalised for an incorrect answer.</p> <p>The task contains a shuffled mix of easy, medium and hard puzzles.</p> <p>You will have <strong>30 seconds</strong> to complete each puzzle.</p><br>",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,15,84566,NA,1504.0999999940395,<p><strong>Success!</strong></p> <p>You seem to be getting the hang of this...</p> <p>Let's move on to the real trials.</p><br>,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,178,564655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,190,654152,NA,2803.5,"<p>Great, now try a short practice mission. </p><p> This time, you will have 1 second to respond and you won't know whether you pressed the right or wrong key for each planet.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,191,655513,practice,null,img/practice3_right.png,NA,Number not found in mappings,NA,FALSE,null,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,192,656766,practice,null,img/practice1_right.png,NA,Number not found in mappings,NA,FALSE,null,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,193,658020,practice,47.89999997615814,img/practice3_right.png,NA,Number not found in mappings,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,194,659275,practice,803,img/practice1_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,195,660528,practice,860.5999999940395,img/practice2_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,196,661782,practice,1143.4000000059605,img/practice1_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,197,663034,practice,775.5,img/practice3_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,198,664287,practice,540.7000000178814,img/practice2_left.png,NA,Number not found in mappings,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,199,674854,NA,1015.5999999940395,"<p>Great job with the practice round.</p><p>During real missions, you won't know whether you pressed the right or wrong key for each planet.</p><p>But between missions, we will tell you how you did overall.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,200,685203,NA,2105,<p>Try your best! You will be paid a bonus based on how many correct responses you make!</p><p>Responses that are too slow will not count toward your bonus.</p>,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,201,692289,NA,887.0999999940395,"<p>You are almost ready to start the real game.</p><p> First, we are going to ask you some questions about how the game works.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-instructions,210,773250,NA,1230.5,"<p> Nice work! It is now time to start the real game.<p></p>You will go on two missions to record wind directions of different planets.<p></p>Each one will take about 5 minutes. You will get to take a break between missions.<p><p> Remember, press <strong>F</strong> or <strong>J</strong> depending on the wind direction. Good luck!<br><img src=""img/categorize_planet_example.png""",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,212,777785,learnblock1,910.8000000119209,img/planet9_left.png,9,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,213,779037,learnblock1,798.8000000119209,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,214,780293,learnblock1,730.6999999880791,img/planet1_left.png,1,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,215,781544,learnblock1,819.5,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,216,782800,learnblock1,896.5,img/planet1_right.png,1,Community 3,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,217,784053,learnblock1,985.0999999940395,img/planet3_left.png,3,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,218,785305,learnblock1,804.2000000178814,img/planet15_right.png,15,Community 3,NA,FALSE,f,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,219,786557,learnblock1,703.5999999940395,img/planet9_left.png,9,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,220,787811,learnblock1,691.5,img/planet15_left.png,15,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,221,789064,learnblock1,645.8999999761581,img/planet6_left.png,6,Community 3,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,222,790318,learnblock1,632.6000000238419,img/planet9_right.png,9,Community 3,NA,FALSE,f,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,223,791571,learnblock1,987.1999999880791,img/planet6_right.png,6,Community 3,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,224,792823,learnblock1,1005.7000000178814,img/planet1_left.png,1,Community 3,NA,FALSE,j,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,225,794080,learnblock1,113.5,img/planet15_right.png,15,Community 3,NA,FALSE,f,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,226,795333,learnblock1,null,img/planet3_right.png,3,Community 3,NA,FALSE,null,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,227,796590,learnblock1,131.40000000596046,img/planet9_right.png,9,Community 3,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,228,797843,learnblock1,907.2000000178814,img/planet8_right.png,8,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,229,799097,learnblock1,885.9000000059605,img/planet11_left.png,11,Community 1,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,230,800351,learnblock1,639.4000000059605,img/planet8_right.png,8,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,231,801603,learnblock1,945.7000000178814,img/planet11_right.png,11,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,232,802857,learnblock1,1052.7000000178814,img/planet8_left.png,8,Community 1,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,233,804111,learnblock1,839.6999999880791,img/planet12_right.png,12,Community 1,NA,FALSE,f,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,234,805365,learnblock1,66.09999999403954,img/planet11_right.png,11,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,235,806618,learnblock1,843.8999999761581,img/planet5_left.png,5,Community 1,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,236,807871,learnblock1,839.0999999940395,img/planet2_left.png,2,Community 2,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,237,809124,learnblock1,657.5999999940395,img/planet10_left.png,10,Community 2,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,238,810378,learnblock1,588.5,img/planet14_left.png,14,Community 2,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,239,811629,learnblock1,661.7000000178814,img/planet13_right.png,13,Community 2,NA,FALSE,f,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,240,812884,learnblock1,755.6999999880791,img/planet2_left.png,2,Community 2,NA,FALSE,j,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,241,814138,learnblock1,1069.5,img/planet5_left.png,5,Community 1,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,242,815392,learnblock1,863.5999999940395,img/planet2_right.png,2,Community 2,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,243,816648,learnblock1,768.6999999880791,img/planet5_right.png,5,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,244,817903,learnblock1,841.1000000238419,img/planet2_left.png,2,Community 2,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,245,819157,learnblock1,761.6999999880791,img/planet10_left.png,10,Community 2,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,246,820410,learnblock1,836.3999999761581,img/planet2_right.png,2,Community 2,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,247,821666,learnblock1,966.9000000059605,img/planet4_left.png,4,Community 2,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,248,822917,learnblock1,935.1999999880791,img/planet14_right.png,14,Community 2,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,249,824170,learnblock1,914.2999999821186,img/planet4_right.png,4,Community 2,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,250,825422,learnblock1,711.2999999821186,img/planet2_right.png,2,Community 2,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,251,826676,learnblock1,723.6000000238419,img/planet5_right.png,5,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,252,827930,learnblock1,789.4000000059605,img/planet7_right.png,7,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,253,829184,learnblock1,528,img/planet11_right.png,11,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,254,830438,learnblock1,537.5,img/planet5_right.png,5,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,255,831694,learnblock1,763.1000000238419,img/planet7_right.png,7,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,256,832949,learnblock1,803.2000000178814,img/planet8_left.png,8,Community 1,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,257,834202,learnblock1,716.7000000178814,img/planet9_right.png,9,Community 3,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,258,835455,learnblock1,1023.4000000059605,img/planet8_right.png,8,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,259,836707,learnblock1,883.4000000059605,img/planet11_right.png,11,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,260,837962,learnblock1,806.9000000059605,img/planet8_right.png,8,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,261,839215,learnblock1,711.4000000059605,img/planet11_right.png,11,Community 1,NA,TRUE,j,j,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
14814,commdev-image-keyboard-response,262,840470,learnblock1,810.7999999821186,img/planet8_left.png,8,Community 1,NA,TRUE,f,f,NA,NA,NA,2,6,"7,11,12,5,8,2,10,14,4,13,9,1,15,3,6"
