subject_id,src,x,y,planet,x_init,y_init
14089,img/planet1.png,584,21,1,401,453
14089,img/planet2.png,487,144,2,1176,302
14089,img/planet3.png,933,186,3,854,504
14089,img/planet4.png,799,380,4,1125,319
14089,img/planet5.png,675,300,5,753,373
14089,img/planet6.png,759,508,6,276,370
14089,img/planet7.png,593,494,7,50,45
14089,img/planet8.png,935,330,8,961,178
14089,img/planet9.png,823,259,9,980,138
14089,img/planet10.png,430,269,10,462,268
14089,img/planet11.png,907,479,11,23,351
14089,img/planet12.png,588,209,12,908,160
14089,img/planet13.png,695,64,13,290,133
14089,img/planet14.png,539,351,14,569,566
14089,img/planet15.png,713,176,15,1078,123
