subject_id,src,x,y,planet,x_init,y_init
15001,img/planet1.png,134,468,1,761,303
15001,img/planet2.png,403,410,2,609,52
15001,img/planet3.png,819,159,3,971,52
15001,img/planet4.png,299,367,4,360,279
15001,img/planet5.png,200,408,5,71,2
15001,img/planet6.png,825,387,6,641,514
15001,img/planet7.png,477,363,7,540,489
15001,img/planet8.png,713,270,8,713,270
15001,img/planet9.png,726,179,9,972,349
15001,img/planet10.png,820,274,10,807,484
15001,img/planet11.png,561,343,11,1047,577
15001,img/planet12.png,889,95,12,702,310
15001,img/planet13.png,605,241,13,712,195
15001,img/planet14.png,53,404,14,68,374
15001,img/planet15.png,449,243,15,679,389
