subject_id,src,x,y,planet,x_init,y_init
15362,img/planet1.png,189,138,1,756,299
15362,img/planet2.png,34,86,2,162,311
15362,img/planet3.png,466,363,3,632,333
15362,img/planet4.png,890,133,4,725,225
15362,img/planet5.png,83,164,5,383,319
15362,img/planet6.png,108,24,6,300,67
15362,img/planet7.png,1004,97,7,883,489
15362,img/planet8.png,820,54,8,850,208
15362,img/planet9.png,360,398,9,812,426
15362,img/planet10.png,920,12,10,551,381
15362,img/planet11.png,970,209,11,568,95
15362,img/planet12.png,239,24,12,226,311
15362,img/planet13.png,593,377,13,767,247
15362,img/planet14.png,550,469,14,705,330
15362,img/planet15.png,418,494,15,243,471
