subject_id,src,x,y,planet,x_init,y_init
15466,img/planet1.png,1012,322,1,1313,347
15466,img/planet2.png,506,280,2,474,164
15466,img/planet3.png,268,209,3,268,209
15466,img/planet4.png,674,522,4,1241,612
15466,img/planet5.png,939,89,5,853,10
15466,img/planet6.png,527,165,6,161,468
15466,img/planet7.png,802,174,7,804,233
15466,img/planet8.png,400,142,8,603,560
15466,img/planet9.png,819,549,9,438,348
15466,img/planet10.png,805,28,10,617,610
15466,img/planet11.png,378,302,11,379,603
15466,img/planet12.png,1070,201,12,162,523
15466,img/planet13.png,899,426,13,484,576
15466,img/planet14.png,1176,69,14,120,258
15466,img/planet15.png,1061,49,15,817,0
