subject_id,src,x,y,planet,x_init,y_init
14154,img/planet1.png,892,115,1,1054,502
14154,img/planet2.png,296,150,2,650,59
14154,img/planet3.png,340,57,3,652,444
14154,img/planet4.png,419,390,4,6,433
14154,img/planet5.png,972,58,5,870,410
14154,img/planet6.png,530,457,6,1063,262
14154,img/planet7.png,412,111,7,364,171
14154,img/planet8.png,873,23,8,873,23
14154,img/planet9.png,590,357,9,708,237
14154,img/planet10.png,117,154,10,182,114
14154,img/planet11.png,503,356,11,731,238
14154,img/planet12.png,53,89,12,966,490
14154,img/planet13.png,424,474,13,416,110
14154,img/planet14.png,145,50,14,145,50
14154,img/planet15.png,381,212,15,420,119
