subject_id,src,x,y,planet,x_init,y_init
15147,img/planet1.png,208,145,1,208,145
15147,img/planet2.png,622,184,2,910,734
15147,img/planet3.png,430,163,3,1357,541
15147,img/planet4.png,1553,162,4,200,353
15147,img/planet5.png,519,171,5,1710,622
15147,img/planet6.png,1320,163,6,310,313
15147,img/planet7.png,1440,837,7,892,631
15147,img/planet8.png,305,165,8,951,605
15147,img/planet9.png,1617,154,9,541,709
15147,img/planet10.png,1330,825,10,1286,361
15147,img/planet11.png,1391,134,11,1553,405
15147,img/planet12.png,1161,829,12,1140,829
15147,img/planet13.png,1470,151,13,641,223
15147,img/planet14.png,1257,822,14,1340,40
15147,img/planet15.png,672,219,15,295,661
