subject_id,src,x,y,planet,x_init,y_init
14478,img/planet1.png,72,346,1,24,312
14478,img/planet2.png,225,443,2,519,400
14478,img/planet3.png,727,419,3,159,129
14478,img/planet4.png,534,346,4,803,360
14478,img/planet5.png,550,488,5,708,503
14478,img/planet6.png,495,161,6,173,257
14478,img/planet7.png,348,374,7,125,110
14478,img/planet8.png,665,365,8,235,110
14478,img/planet9.png,190,346,9,641,293
14478,img/planet10.png,433,70,10,106,185
14478,img/planet11.png,653,446,11,976,320
14478,img/planet12.png,132,447,12,8,318
14478,img/planet13.png,603,125,13,869,222
14478,img/planet14.png,497,26,14,548,199
14478,img/planet15.png,503,432,15,806,51
