subject_id,src,x,y,planet,x_init,y_init
14416,img/planet1.png,763,330,1,599,14
14416,img/planet2.png,271,277,2,838,192
14416,img/planet3.png,193,399,3,513,128
14416,img/planet4.png,434,273,4,221,516
14416,img/planet5.png,863,226,5,724,545
14416,img/planet6.png,965,225,6,785,160
14416,img/planet7.png,535,405,7,469,437
14416,img/planet8.png,172,262,8,206,73
14416,img/planet9.png,855,416,9,489,39
14416,img/planet10.png,603,311,10,177,88
14416,img/planet11.png,775,402,11,841,197
14416,img/planet12.png,356,364,12,414,243
14416,img/planet13.png,88,333,13,209,527
14416,img/planet14.png,778,239,14,367,525
14416,img/planet15.png,539,234,15,638,191
