subject_id,src,x,y,planet,x_init,y_init
15535,img/planet1.png,240,288,1,484,237
15535,img/planet2.png,602,69,2,577,223
15535,img/planet3.png,481,97,3,472,117
15535,img/planet4.png,562,135,4,572,414
15535,img/planet5.png,326,144,5,367,311
15535,img/planet6.png,380,309,6,764,447
15535,img/planet7.png,601,213,7,945,151
15535,img/planet8.png,408,374,8,282,23
15535,img/planet9.png,445,317,9,792,327
15535,img/planet10.png,194,354,10,422,24
15535,img/planet11.png,251,101,11,494,112
15535,img/planet12.png,138,359,12,960,72
15535,img/planet13.png,329,79,13,644,324
15535,img/planet14.png,172,293,14,593,264
15535,img/planet15.png,676,115,15,365,266
