subject_id,src,x,y,planet,x_init,y_init
14347,img/planet1.png,232,671,1,232,671
14347,img/planet2.png,1572,372,2,865,427
14347,img/planet3.png,1333,803,3,1333,803
14347,img/planet4.png,620,498,4,1519,116
14347,img/planet5.png,1279,777,5,886,672
14347,img/planet6.png,1225,414,6,1225,414
14347,img/planet7.png,1216,489,7,1556,563
14347,img/planet8.png,1458,447,8,1452,441
14347,img/planet9.png,524,522,9,526,506
14347,img/planet10.png,327,257,10,550,471
14347,img/planet11.png,1232,207,11,1232,207
14347,img/planet12.png,1074,206,12,624,350
14347,img/planet13.png,613,116,13,613,116
14347,img/planet14.png,150,583,14,21,242
14347,img/planet15.png,448,262,15,251,250
