subject_id,src,x,y,planet,x_init,y_init
15009,img/planet1.png,523,338,1,87,376
15009,img/planet2.png,-38,136,2,426,141
15009,img/planet3.png,453,153,3,322,285
15009,img/planet4.png,1080,66,4,775,26
15009,img/planet5.png,174,168,5,145,87
15009,img/planet6.png,993,133,6,924,317
15009,img/planet7.png,779,191,7,3,95
15009,img/planet8.png,629,190,8,808,391
15009,img/planet9.png,1074,230,9,1074,230
15009,img/planet10.png,569,170,10,235,5
15009,img/planet11.png,926,197,11,1115,64
15009,img/planet12.png,64,155,12,411,97
15009,img/planet13.png,520,510,13,520,510
15009,img/planet14.png,365,169,14,115,408
15009,img/planet15.png,272,192,15,131,263
