subject_id,src,x,y,planet,x_init,y_init
15140,img/planet1.png,630,370,1,523,124
15140,img/planet2.png,863,224,2,606,382
15140,img/planet3.png,508,339,3,326,502
15140,img/planet4.png,241,82,4,64,71
15140,img/planet5.png,838,320,5,838,320
15140,img/planet6.png,142,316,6,182,388
15140,img/planet7.png,272,180,7,330,402
15140,img/planet8.png,301,305,8,771,8
15140,img/planet9.png,339,37,9,158,407
15140,img/planet10.png,418,255,10,50,200
15140,img/planet11.png,93,231,11,662,343
15140,img/planet12.png,892,414,12,597,367
15140,img/planet13.png,51,45,13,899,114
15140,img/planet14.png,786,364,14,786,364
15140,img/planet15.png,711,262,15,792,116
