subject_id,src,x,y,planet,x_init,y_init
14151,img/planet1.png,3097,666,1,2609,121
14151,img/planet2.png,200,253,2,2887,43
14151,img/planet3.png,1389,128,3,1224,128
14151,img/planet4.png,2030,563,4,3215,517
14151,img/planet5.png,3132,124,5,1694,676
14151,img/planet6.png,1042,395,6,1072,587
14151,img/planet7.png,2537,681,7,3000,572
14151,img/planet8.png,1392,643,8,1475,74
14151,img/planet9.png,2408,354,9,350,685
14151,img/planet10.png,1869,174,10,1935,240
14151,img/planet11.png,1693,508,11,3584,87
14151,img/planet12.png,193,654,12,3102,173
14151,img/planet13.png,3495,660,13,515,396
14151,img/planet14.png,2345,6,14,1365,119
14151,img/planet15.png,3532,-1,15,548,697
