subject_id,src,x,y,planet,x_init,y_init
14222,img/planet1.png,1327,430,1,1327,430
14222,img/planet2.png,484,401,2,411,380
14222,img/planet3.png,1209,457,3,946,543
14222,img/planet4.png,555,328,4,622,298
14222,img/planet5.png,1337,567,5,1337,613
14222,img/planet6.png,550,410,6,326,101
14222,img/planet7.png,572,372,7,137,577
14222,img/planet8.png,1230,508,8,1215,624
14222,img/planet9.png,546,422,9,546,422
14222,img/planet10.png,529,374,10,851,45
14222,img/planet11.png,1239,423,11,1239,423
14222,img/planet12.png,1332,495,12,1351,602
14222,img/planet13.png,1232,322,13,1177,254
14222,img/planet14.png,1141,394,14,1097,399
14222,img/planet15.png,1122,415,15,904,443
