subject_id,src,x,y,planet,x_init,y_init
14094,img/planet1.png,315,244,1,549,406
14094,img/planet2.png,443,247,2,560,80
14094,img/planet3.png,374,244,3,441,575
14094,img/planet4.png,1016,228,4,34,397
14094,img/planet5.png,608,238,5,190,372
14094,img/planet6.png,854,232,6,56,312
14094,img/planet7.png,683,237,7,675,21
14094,img/planet8.png,84,236,8,343,561
14094,img/planet9.png,932,226,9,859,264
14094,img/planet10.png,239,233,10,77,202
14094,img/planet11.png,14,245,11,464,556
14094,img/planet12.png,523,237,12,613,166
14094,img/planet13.png,163,238,13,426,373
14094,img/planet14.png,773,238,14,956,507
14094,img/planet15.png,1069,232,15,464,451
