subject_id,src,x,y,planet,x_init,y_init
15205,img/planet1.png,998,499,1,937,444
15205,img/planet2.png,499,161,2,179,30
15205,img/planet3.png,590,71,3,112,452
15205,img/planet4.png,566,342,4,566,342
15205,img/planet5.png,268,72,5,196,210
15205,img/planet6.png,258,379,6,487,417
15205,img/planet7.png,104,45,7,119,191
15205,img/planet8.png,1061,341,8,1061,341
15205,img/planet9.png,466,361,9,326,469
15205,img/planet10.png,873,27,10,458,66
15205,img/planet11.png,952,254,11,980,436
15205,img/planet12.png,875,383,12,796,353
15205,img/planet13.png,107,353,13,241,114
15205,img/planet14.png,733,22,14,733,22
15205,img/planet15.png,555,450,15,35,243
