subject_id,src,x,y,planet,x_init,y_init
14225,img/planet1.png,937,121,1,919,143
14225,img/planet2.png,819,322,2,656,131
14225,img/planet3.png,649,16,3,45,418
14225,img/planet4.png,342,74,4,190,100
14225,img/planet5.png,529,283,5,557,532
14225,img/planet6.png,490,156,6,940,539
14225,img/planet7.png,792,176,7,710,194
14225,img/planet8.png,822,43,8,244,287
14225,img/planet9.png,457,21,9,379,200
14225,img/planet10.png,704,258,10,404,110
14225,img/planet11.png,968,269,11,856,113
14225,img/planet12.png,558,92,12,200,23
14225,img/planet13.png,373,191,13,356,21
14225,img/planet14.png,645,133,14,343,161
14225,img/planet15.png,899,418,15,761,22
