subject_id,src,x,y,planet,x_init,y_init
14269,img/planet1.png,712,178,1,665,341
14269,img/planet2.png,101,47,2,84,324
14269,img/planet3.png,77,97,3,77,97
14269,img/planet4.png,39,196,4,265,63
14269,img/planet5.png,481,86,5,495,149
14269,img/planet6.png,92,235,6,92,235
14269,img/planet7.png,185,132,7,129,108
14269,img/planet8.png,227,257,8,355,290
14269,img/planet9.png,286,259,9,869,41
14269,img/planet10.png,242,154,10,631,373
14269,img/planet11.png,44,245,11,727,353
14269,img/planet12.png,447,125,12,249,408
14269,img/planet13.png,755,202,13,636,395
14269,img/planet14.png,425,56,14,425,56
14269,img/planet15.png,263,302,15,600,334
