subject_id,src,x,y,planet,x_init,y_init
15146,img/planet1.png,908,93,1,787,100
15146,img/planet2.png,859,369,2,808,355
15146,img/planet3.png,883,217,3,169,134
15146,img/planet4.png,727,220,4,1079,325
15146,img/planet5.png,801,195,5,775,136
15146,img/planet6.png,209,253,6,576,325
15146,img/planet7.png,130,405,7,345,391
15146,img/planet8.png,70,252,8,580,109
15146,img/planet9.png,249,401,9,180,54
15146,img/planet10.png,976,225,10,297,549
15146,img/planet11.png,297,258,11,194,455
15146,img/planet12.png,143,177,12,931,588
15146,img/planet13.png,826,50,13,249,57
15146,img/planet14.png,742,122,14,674,40
15146,img/planet15.png,649,181,15,553,158
