subject_id,src,x,y,planet,x_init,y_init
14653,img/planet1.png,69,334,1,72,243
14653,img/planet2.png,406,455,2,877,421
14653,img/planet3.png,849,154,3,400,57
14653,img/planet4.png,617,431,4,864,278
14653,img/planet5.png,735,163,5,719,247
14653,img/planet6.png,181,151,6,428,233
14653,img/planet7.png,746,347,7,462,526
14653,img/planet8.png,179,307,8,104,383
14653,img/planet9.png,347,376,9,405,159
14653,img/planet10.png,400,290,10,443,43
14653,img/planet11.png,384,78,11,594,364
14653,img/planet12.png,766,67,12,685,425
14653,img/planet13.png,449,373,13,3,518
14653,img/planet14.png,640,118,14,499,289
14653,img/planet15.png,308,490,15,331,432
