subject_id,src,x,y,planet,x_init,y_init
14515,img/planet1.png,665,258,1,333,282
14515,img/planet2.png,622,103,2,516,65
14515,img/planet3.png,587,294,3,692,38
14515,img/planet4.png,486,305,4,473,354
14515,img/planet5.png,561,161,5,309,168
14515,img/planet6.png,492,211,6,113,189
14515,img/planet7.png,180,423,7,347,424
14515,img/planet8.png,562,228,8,82,37
14515,img/planet9.png,250,369,9,418,45
14515,img/planet10.png,343,467,10,952,233
14515,img/planet11.png,699,182,11,752,73
14515,img/planet12.png,642,341,12,550,429
14515,img/planet13.png,257,439,13,537,48
14515,img/planet14.png,627,194,14,1009,19
14515,img/planet15.png,312,396,15,879,85
