subject_id,src,x,y,planet,x_init,y_init
14969,img/planet1.png,927,130,1,927,130
14969,img/planet2.png,851,212,2,823,149
14969,img/planet3.png,761,195,3,70,15
14969,img/planet4.png,651,200,4,698,177
14969,img/planet5.png,1004,206,5,748,353
14969,img/planet6.png,469,205,6,725,128
14969,img/planet7.png,286,198,7,234,332
14969,img/planet8.png,93,191,8,17,369
14969,img/planet9.png,564,201,9,384,220
14969,img/planet10.png,380,190,10,375,109
14969,img/planet11.png,34,271,11,131,314
14969,img/planet12.png,925,222,12,823,6
14969,img/planet13.png,981,293,13,981,293
14969,img/planet14.png,14,183,14,301,86
14969,img/planet15.png,190,197,15,309,46
