subject_id,src,x,y,planet,x_init,y_init
14157,img/planet1.png,489,197,1,516,80
14157,img/planet2.png,413,140,2,381,101
14157,img/planet3.png,273,248,3,316,174
14157,img/planet4.png,631,202,4,741,207
14157,img/planet5.png,174,152,5,121,90
14157,img/planet6.png,429,296,6,537,204
14157,img/planet7.png,584,131,7,724,68
14157,img/planet8.png,761,240,8,872,158
14157,img/planet9.png,334,312,9,529,49
14157,img/planet10.png,537,280,10,686,280
14157,img/planet11.png,706,152,11,774,163
14157,img/planet12.png,359,221,12,590,178
14157,img/planet13.png,672,59,13,672,59
14157,img/planet14.png,180,260,14,258,241
14157,img/planet15.png,288,151,15,918,187
