subject_id,src,x,y,planet,x_init,y_init
14827,img/planet1.png,653,351,1,408,286
14827,img/planet2.png,590,347,2,57,435
14827,img/planet3.png,322,349,3,701,444
14827,img/planet4.png,222,363,4,101,313
14827,img/planet5.png,272,346,5,797,64
14827,img/planet6.png,107,357,6,44,231
14827,img/planet7.png,894,342,7,779,71
14827,img/planet8.png,732,353,8,682,160
14827,img/planet9.png,168,364,9,629,263
14827,img/planet10.png,379,345,10,902,119
14827,img/planet11.png,63,349,11,704,87
14827,img/planet12.png,502,340,12,503,266
14827,img/planet13.png,818,344,13,409,182
14827,img/planet14.png,425,354,14,952,466
14827,img/planet15.png,543,350,15,867,187
