subject_id,src,x,y,planet,x_init,y_init
14815,img/planet1.png,259,67,1,147,388
14815,img/planet2.png,924,417,2,326,383
14815,img/planet3.png,495,558,3,746,229
14815,img/planet4.png,237,561,4,83,399
14815,img/planet5.png,49,64,5,34,225
14815,img/planet6.png,313,563,6,564,474
14815,img/planet7.png,25,266,7,64,386
14815,img/planet8.png,167,266,8,53,472
14815,img/planet9.png,98,264,9,52,369
14815,img/planet10.png,93,560,10,939,126
14815,img/planet11.png,160,566,11,907,133
14815,img/planet12.png,849,422,12,849,422
14815,img/planet13.png,548,278,13,933,590
14815,img/planet14.png,394,563,14,833,572
14815,img/planet15.png,126,62,15,659,332
