subject_id,src,x,y,planet,x_init,y_init
14997,img/planet1.png,601,231,1,570,260
14997,img/planet2.png,80,244,2,80,244
14997,img/planet3.png,551,153,3,469,159
14997,img/planet4.png,476,416,4,192,430
14997,img/planet5.png,551,350,5,448,219
14997,img/planet6.png,824,382,6,843,203
14997,img/planet7.png,316,255,7,286,230
14997,img/planet8.png,645,254,8,660,409
14997,img/planet9.png,120,359,9,273,199
14997,img/planet10.png,343,322,10,480,308
14997,img/planet11.png,608,429,11,469,410
14997,img/planet12.png,713,365,12,491,282
14997,img/planet13.png,226,327,13,226,327
14997,img/planet14.png,30,349,14,30,349
14997,img/planet15.png,699,161,15,699,161
