subject_id,src,x,y,planet,x_init,y_init
14999,img/planet1.png,166,437,1,166,437
14999,img/planet2.png,398,292,2,398,292
14999,img/planet3.png,32,299,3,32,299
14999,img/planet4.png,224,476,4,329,508
14999,img/planet5.png,881,281,5,538,436
14999,img/planet6.png,704,243,6,704,243
14999,img/planet7.png,115,255,7,304,112
14999,img/planet8.png,506,379,8,457,481
14999,img/planet9.png,890,222,9,890,222
14999,img/planet10.png,384,342,10,391,306
14999,img/planet11.png,335,236,11,335,236
14999,img/planet12.png,661,439,12,945,523
14999,img/planet13.png,591,121,13,591,121
14999,img/planet14.png,73,283,14,252,122
14999,img/planet15.png,234,410,15,662,408
