subject_id,src,x,y,planet,x_init,y_init
15360,img/planet1.png,435,127,1,597,362
15360,img/planet2.png,564,412,2,793,412
15360,img/planet3.png,716,339,3,894,360
15360,img/planet4.png,526,58,4,526,58
15360,img/planet5.png,675,436,5,477,120
15360,img/planet6.png,598,295,6,643,243
15360,img/planet7.png,613,93,7,719,18
15360,img/planet8.png,400,221,8,226,382
15360,img/planet9.png,739,131,9,1004,2
15360,img/planet10.png,358,341,10,364,450
15360,img/planet11.png,507,214,11,398,241
15360,img/planet12.png,772,243,12,986,70
15360,img/planet13.png,453,410,13,376,460
15360,img/planet14.png,605,185,14,472,226
15360,img/planet15.png,492,302,15,397,277
