subject_id,trial_type,trial_index,time_elapsed,block,rt,stimulus,planet,community,response,correct,key_press,learning_correct_response,parse,init_locations,final_locations,browser_interactions,num_comp,planet_map
14263,commdev-instructions,7,62773,NA,747.7000000178814,"<p>In this game, you will be shown a 3x3 grid of patterns.</p> <p>The last one in the bottom right-hand corner, <strong>will be missing:</strong></p> <div style='width: 700px;'><div style='float: top;'><img style='width: 200px;' src='practice/p1_M1.png'></img><p class='small'>You need to select<strong> which of the four possible patterns </strong>along the bottom<strong> fits into the gap:</strong></p></div><div style='float: top;'><img style='width: 300px;' src='practice/p1_T1.png'></img></div><br>",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,8,83374,NA,616.0999999940395,"<p>Try to be as fast and as accurate as you can be.</p> <p>If you cannot solve the puzzle then you should guess - you will not be penalised for an incorrect answer.</p> <p>The task contains a shuffled mix of easy, medium and hard puzzles.</p> <p>You will have <strong>30 seconds</strong> to complete each puzzle.</p><br>",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,15,110439,NA,1069,<p><strong>Success!</strong></p> <p>You seem to be getting the hang of this...</p> <p>Let's move on to the real trials.</p><br>,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,115,602523,NA,1817.8999999761581,"<p>In this game, you are a scientist on board a space shuttle. </p><p> On each mission, you will visit planets all across the universe.</p><img src=""img/controlroom.jpg"" width=300vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,116,605216,NA,624.5999999940395,"<p>Here are a few planets you might see:</p><img src=""img/practice1.png"" width=200vw><img src=""img/practice2.png"" width=200vw><img src=""img/practice3.png"" width=200vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,117,613540,NA,926.5999999940395,"<p>Your job as a scientist is to record which direction the winds are moving on each planet.</p><p>There are two types of wind directions:</p><img src=""img/practice1_left.png"" width=200vw><img src=""img/practice1_right.png"" width=200vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,118,619529,NA,1109.2999999821186,"<p>If the winds are moving this way, press the letter <strong>F</strong> on the keyboard as fast as you can.</p><img src=""img/leftwind.png"" width=250vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,119,624982,NA,956.5,"<p>If the winds are moving this way, press the letter <strong>J</strong> on the keyboard as fast as you can.</p><img src=""img/rightwind.png"" width=350vw>",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,120,630360,NA,958,<p>You will have 1 second to respond. Try to respond before the time runs out!,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
14263,commdev-instructions,121,636862,NA,1070.9000000059605,<p>The planets you will visit will look different from each other.</p><p>You should respond <strong>only</strong> based on wind direction.,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"11,15,13,10,2,12,1,6,4,7,5,9,14,8,3"
