subject_id,src,x,y,planet,x_init,y_init
14814,img/planet1.png,114,208,1,462,96
14814,img/planet2.png,506,214,2,115,73
14814,img/planet3.png,232,249,3,798,143
14814,img/planet4.png,755,354,4,730,329
14814,img/planet5.png,362,422,5,299,329
14814,img/planet6.png,143,344,6,686,161
14814,img/planet7.png,833,112,7,231,427
14814,img/planet8.png,614,202,8,409,117
14814,img/planet9.png,550,25,9,437,305
14814,img/planet10.png,387,214,10,387,214
14814,img/planet11.png,636,99,11,322,276
14814,img/planet12.png,726,137,12,659,94
14814,img/planet13.png,799,300,13,637,399
14814,img/planet14.png,830,352,14,830,352
14814,img/planet15.png,218,427,15,330,301
