subject_id,src,x,y,planet,x_init,y_init
14412,img/planet1.png,288,176,1,326,228
14412,img/planet2.png,866,433,2,233,330
14412,img/planet3.png,430,191,3,450,161
14412,img/planet4.png,62,26,4,62,26
14412,img/planet5.png,658,284,5,666,148
14412,img/planet6.png,57,383,6,185,354
14412,img/planet7.png,396,399,7,396,399
14412,img/planet8.png,385,71,8,372,51
14412,img/planet9.png,532,72,9,532,72
14412,img/planet10.png,512,352,10,121,94
14412,img/planet11.png,75,198,11,612,177
14412,img/planet12.png,886,72,12,48,17
14412,img/planet13.png,200,301,13,2,442
14412,img/planet14.png,765,73,14,610,243
14412,img/planet15.png,246,89,15,326,291
