subject_id,src,x,y,planet,x_init,y_init
14700,img/planet1.png,56,-19,1,406,41
14700,img/planet2.png,349,286,2,259,352
14700,img/planet3.png,771,11,3,771,11
14700,img/planet4.png,269,150,4,269,150
14700,img/planet5.png,815,456,5,815,456
14700,img/planet6.png,687,153,6,792,246
14700,img/planet7.png,460,437,7,327,453
14700,img/planet8.png,898,30,8,898,30
14700,img/planet9.png,199,254,9,199,254
14700,img/planet10.png,408,197,10,511,219
14700,img/planet11.png,244,33,11,102,211
14700,img/planet12.png,120,440,12,398,224
14700,img/planet13.png,531,442,13,531,442
14700,img/planet14.png,50,359,14,83,311
14700,img/planet15.png,101,161,15,383,282
