subject_id,src,x,y,planet,x_init,y_init
15359,img/planet1.png,928,300,1,1099,193
15359,img/planet2.png,129,73,2,343,82
15359,img/planet3.png,253,502,3,1087,128
15359,img/planet4.png,234,45,4,41,613
15359,img/planet5.png,432,592,5,938,265
15359,img/planet6.png,144,183,6,328,527
15359,img/planet7.png,146,482,7,499,249
15359,img/planet8.png,821,307,8,1080,232
15359,img/planet9.png,993,208,9,1149,531
15359,img/planet10.png,435,159,10,828,458
15359,img/planet11.png,881,206,11,1092,184
15359,img/planet12.png,258,141,12,233,140
15359,img/planet13.png,169,583,13,154,493
15359,img/planet14.png,341,34,14,940,591
15359,img/planet15.png,276,605,15,798,173
