subject_id,src,x,y,planet,x_init,y_init
14464,img/planet1.png,126,278,1,745,245
14464,img/planet2.png,363,277,2,897,457
14464,img/planet3.png,936,219,3,929,295
14464,img/planet4.png,461,283,4,678,457
14464,img/planet5.png,200,276,5,770,439
14464,img/planet6.png,608,284,6,774,248
14464,img/planet7.png,1061,198,7,605,53
14464,img/planet8.png,808,260,8,1022,415
14464,img/planet9.png,536,278,9,844,378
14464,img/planet10.png,1009,202,10,97,160
14464,img/planet11.png,749,278,11,267,56
14464,img/planet12.png,687,281,12,644,101
14464,img/planet13.png,49,276,13,22,428
14464,img/planet14.png,873,233,14,758,238
14464,img/planet15.png,285,277,15,70,390
