subject_id,src,x,y,planet,x_init,y_init
14270,img/planet1.png,680,334,1,680,334
14270,img/planet2.png,101,74,2,23,260
14270,img/planet3.png,379,92,3,801,462
14270,img/planet4.png,939,273,4,914,152
14270,img/planet5.png,1163,248,5,1163,248
14270,img/planet6.png,1018,560,6,1018,560
14270,img/planet7.png,1017,437,7,1102,442
14270,img/planet8.png,94,176,8,146,160
14270,img/planet9.png,939,486,9,31,659
14270,img/planet10.png,664,554,10,664,554
14270,img/planet11.png,406,357,11,406,357
14270,img/planet12.png,1099,171,12,235,607
14270,img/planet13.png,731,272,13,128,63
14270,img/planet14.png,319,345,14,100,241
14270,img/planet15.png,492,89,15,754,460
