subject_id,src,x,y,planet,x_init,y_init
14265,img/planet1.png,57,312,1,229,530
14265,img/planet2.png,698,60,2,710,188
14265,img/planet3.png,999,421,3,839,209
14265,img/planet4.png,689,351,4,445,497
14265,img/planet5.png,1775,329,5,408,613
14265,img/planet6.png,385,330,6,1418,400
14265,img/planet7.png,549,353,7,517,503
14265,img/planet8.png,1122,413,8,1065,229
14265,img/planet9.png,896,375,9,1430,340
14265,img/planet10.png,1380,424,10,211,265
14265,img/planet11.png,236,309,11,1465,133
14265,img/planet12.png,1652,392,12,953,706
14265,img/planet13.png,502,149,13,367,713
14265,img/planet14.png,1511,405,14,767,462
14265,img/planet15.png,1267,413,15,1294,738
