subject_id,src,x,y,planet,x_init,y_init
15142,img/planet1.png,1263,639,1,1617,838
15142,img/planet2.png,906,529,2,1374,534
15142,img/planet3.png,220,96,3,354,360
15142,img/planet4.png,805,513,4,916,344
15142,img/planet5.png,1637,807,5,1582,463
15142,img/planet6.png,326,108,6,522,102
15142,img/planet7.png,907,440,7,1268,691
15142,img/planet8.png,164,160,8,7,615
15142,img/planet9.png,1707,719,9,1152,510
15142,img/planet10.png,785,417,10,916,331
15142,img/planet11.png,566,336,11,693,485
15142,img/planet12.png,382,217,12,1224,195
15142,img/planet13.png,259,187,13,1776,304
15142,img/planet14.png,1749,829,14,1776,279
15142,img/planet15.png,1771,748,15,1366,221
