subject_id,src,x,y,planet,x_init,y_init
14086,img/planet1.png,200,212,1,360,14
14086,img/planet2.png,670,388,2,735,317
14086,img/planet3.png,70,45,3,595,71
14086,img/planet4.png,66,294,4,842,374
14086,img/planet5.png,545,398,5,949,439
14086,img/planet6.png,194,402,6,286,162
14086,img/planet7.png,488,262,7,151,195
14086,img/planet8.png,349,287,8,335,296
14086,img/planet9.png,70,158,9,205,29
14086,img/planet10.png,643,293,10,164,363
14086,img/planet11.png,226,84,11,668,425
14086,img/planet12.png,293,424,12,312,403
14086,img/planet13.png,371,182,13,241,26
14086,img/planet14.png,753,430,14,60,95
14086,img/planet15.png,424,412,15,708,52
