subject_id,src,x,y,planet,x_init,y_init
15035,img/planet1.png,638,466,1,144,344
15035,img/planet2.png,207,394,2,715,272
15035,img/planet3.png,403,133,3,184,41
15035,img/planet4.png,63,368,4,114,244
15035,img/planet5.png,964,469,5,1063,518
15035,img/planet6.png,908,365,6,707,23
15035,img/planet7.png,65,494,7,164,448
15035,img/planet8.png,717,41,8,471,309
15035,img/planet9.png,744,321,9,687,160
15035,img/planet10.png,553,184,10,881,392
15035,img/planet11.png,138,263,11,435,43
15035,img/planet12.png,799,484,12,525,72
15035,img/planet13.png,282,274,13,927,105
15035,img/planet14.png,551,29,14,679,375
15035,img/planet15.png,689,143,15,852,123
