subject_id,src,x,y,planet,x_init,y_init
14479,img/planet1.png,112,142,1,171,443
14479,img/planet2.png,348,204,2,300,117
14479,img/planet3.png,858,212,3,785,463
14479,img/planet4.png,939,140,4,826,113
14479,img/planet5.png,207,152,5,733,335
14479,img/planet6.png,532,369,6,629,395
14479,img/planet7.png,425,308,7,646,420
14479,img/planet8.png,958,241,8,834,317
14479,img/planet9.png,717,442,9,781,357
14479,img/planet10.png,623,234,10,345,26
14479,img/planet11.png,443,428,11,1051,428
14479,img/planet12.png,814,415,12,554,380
14479,img/planet13.png,176,68,13,1034,220
14479,img/planet14.png,244,301,14,199,282
14479,img/planet15.png,746,343,15,448,25
