subject_id,src,x,y,planet,x_init,y_init
14615,img/planet1.png,192,518,1,783,412
14615,img/planet2.png,429,525,2,1062,530
14615,img/planet3.png,303,505,3,1035,86
14615,img/planet4.png,234,175,4,478,461
14615,img/planet5.png,378,106,5,594,128
14615,img/planet6.png,275,407,6,731,40
14615,img/planet7.png,455,276,7,1075,124
14615,img/planet8.png,309,286,8,263,385
14615,img/planet9.png,216,51,9,618,130
14615,img/planet10.png,157,111,10,224,351
14615,img/planet11.png,383,406,11,594,149
14615,img/planet12.png,58,58,12,741,43
14615,img/planet13.png,167,403,13,743,225
14615,img/planet14.png,338,27,14,874,135
14615,img/planet15.png,274,96,15,649,245
