subject_id,src,x,y,planet,x_init,y_init
15422,img/planet1.png,465,71,1,687,13
15422,img/planet2.png,521,263,2,889,272
15422,img/planet3.png,318,528,3,954,109
15422,img/planet4.png,308,258,4,829,84
15422,img/planet5.png,125,534,5,58,524
15422,img/planet6.png,42,535,6,918,189
15422,img/planet7.png,410,265,7,420,190
15422,img/planet8.png,225,531,8,526,92
15422,img/planet9.png,98,53,9,765,167
15422,img/planet10.png,205,263,10,443,176
15422,img/planet11.png,632,258,11,1012,71
15422,img/planet12.png,189,43,12,221,344
15422,img/planet13.png,431,526,13,533,294
15422,img/planet14.png,276,47,14,290,288
15422,img/planet15.png,379,64,15,452,404
