subject_id,src,x,y,planet,x_init,y_init
14702,img/planet1.png,1227,206,1,894,7
14702,img/planet2.png,1335,135,2,1040,332
14702,img/planet3.png,183,86,3,512,346
14702,img/planet4.png,296,550,4,929,366
14702,img/planet5.png,1237,94,5,779,615
14702,img/planet6.png,276,650,6,1331,456
14702,img/planet7.png,244,106,7,988,208
14702,img/planet8.png,117,64,8,117,64
14702,img/planet9.png,168,150,9,1121,318
14702,img/planet10.png,366,586,10,922,416
14702,img/planet11.png,326,529,11,405,461
14702,img/planet12.png,1247,62,12,698,167
14702,img/planet13.png,1209,156,13,875,119
14702,img/planet14.png,239,514,14,108,493
14702,img/planet15.png,1319,60,15,795,563
